"timestamp","src_ip","dst_ip","src_port","dst_port","protocols","time","diff"
"1771770714.3990817","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.540645","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.4883611","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.7278905","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.5664015","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.353498","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.6472895","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.6472893","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.5063095","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.8045874","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.749968","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770714798","1"
"1771770714.566399","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770714798","1"
"1771770714.3440905","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714798","1"
"1771770714.7910058","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770714798","1"
"1771770714.4492512","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.7545748","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.49303","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.4491477","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.762874","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770714798","1"
"1771770714.3343594","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714798","1"
"1771770714.3942003","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714798","1"
"1771770714.4214692","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.396523","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.6970556","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.6325498","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.3375154","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.580455","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.4214756","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.610747","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.506325","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.5063188","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770714798","1"
"1771770714.4343183","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.4883606","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.7714243","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.536389","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770714798","1"
"1771770714.7910197","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.4665935","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.7781007","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.493039","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.540645","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770714798","1"
"1771770714.5406446","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.4076483","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.5061636","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770714798","1"
"1771770714.778056","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.7172985","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770714798","1"
"1771770714.7681026","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.449248","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.778099","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.7325876","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.6325595","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770714798","1"
"1771770714.7910182","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.6894543","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.549494","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.6452663","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.7609897","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.389602","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.704368","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.6844094","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.6233568","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.7325916","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.3896024","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.7042716","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.606073","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770714798","1"
"1771770714.32553","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.4930372","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.791015","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.754573","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770714798","1"
"1771770714.6582148","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.5942545","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.67567","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.536394","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.675661","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.4077618","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.5061636","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.5942502","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770714798","1"
"1771770714.7278905","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.4214735","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.4343166","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770714798","1"
"1771770714.389637","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.4665935","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.32306","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714798","1"
"1771770714.4492414","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.6452718","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.817552","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.4638586","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770714798","1"
"1771770714.434312","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.5406444","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.3619547","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.5494862","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.7609892","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.4214787","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.6756728","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.8045847","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.3462064","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.645255","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.4638493","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.717293","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.6233675","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.4492536","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.6582222","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.623393","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.6894562","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770714798","1"
"1771770714.6011565","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.7043695","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.471326","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770714798","1"
"1771770714.7910168","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.38966","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.573446","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714798","1"
"1771770714.478917","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.4076483","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.7370346","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.3511305","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.7681055","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.791021","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.3990843","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.4214802","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.6107576","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.478912","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.4077573","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.7609894","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.5638375","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.732581","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.6894577","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.3619514","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.3535142","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.4076486","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770714798","1"
"1771770714.3462174","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.778093","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.33682","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714798","1"
"1771770714.5890422","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.7172854","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.7780972","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.4343135","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.493035","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.353469","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.5663917","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.6582294","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.3717804","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.5664003","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.606073","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.6582243","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.3343158","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714798","1"
"1771770714.506321","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.3717823","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.5063238","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.5804524","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.594247","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.5363874","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714798","1"
"1771770714.8150797","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714798","1"
"1771770715.3907795","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.2213008","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.4949834","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.288134","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.4192548","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3187797","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.9078653","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.551515","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770715310","1"
